Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,EcoClass
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,210,2000,Low-middle
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,23,16,210,2000,Low-middle
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,2038,Low-middle
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,2104,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,26710,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23330,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,25185,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,22330,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,24710,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,22330,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23855,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,24855,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,26710,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,29185,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,25185,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,24855,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23330,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,24710,Low-middle
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23855,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,22675,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,25300,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,24825,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,26825,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,24825,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,24200,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,26825,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,22675,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,29300,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23675,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,28,20,5657,25300,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,24200,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,25200,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,25200,Low-middle
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,29,21,5657,23675,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,23900,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,25585,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,27590,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,24425,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,30215,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,25585,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,25425,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,28215,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,25590,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,27590,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,22900,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,25425,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,24425,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,27,19,5657,25590,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,23900,Low-middle
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,27,20,5657,22900,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,35430,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,40830,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36070,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,33920,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39080,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,33770,Low-middle
Ford,Transit Wagon,2015,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,43795,Low-middle
Ford,Transit Wagon,2015,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42295,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,32270,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,37420,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,37580,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,37570,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,33930,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,32420,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,35920,Low-middle
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39330,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36825,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39580,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,34635,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39735,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36975,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,34470,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,41030,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,34620,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,38270,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,33325,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,38285,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,33175,Low-middle
Ford,Transit Wagon,2016,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,43995,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,35930,Low-middle
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,38120,Low-middle
Ford,Transit Wagon,2016,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42700,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,34515,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Midsize,Passenger Van,19,14,5657,38015,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,34365,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,35810,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Midsize,Passenger Van,19,14,5657,39310,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,40770,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42075,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,43370,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,37120,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,39475,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,19,14,5657,35660,Low-middle
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,19,14,5657,35825,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42220,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Midsize,Passenger Van,19,14,5657,39460,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Midsize,Passenger Van,19,14,5657,38165,Low-middle
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,40925,Low-middle
Chevrolet,Traverse,2015,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,43935,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,30995,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,38295,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,32995,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,33795,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,35795,Low-middle
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,36295,Low-middle
Chevrolet,Traverse,2015,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,41935,Low-middle
Chevrolet,Traverse,2016,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,44145,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,34005,Low-middle
Chevrolet,Traverse,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,42145,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,28700,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36505,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,38505,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,31205,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36005,Low-middle
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,33205,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,38650,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,28700,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,34100,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,31300,Low-middle
Chevrolet,Traverse,2017,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,44045,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,33300,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36100,Low-middle
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36650,Low-middle
Chevrolet,Traverse,2017,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,42045,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,25030,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,26530,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,23945,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20120,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21620,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,22445,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20040,Low-middle
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21540,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,24145,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21800,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,25230,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,26730,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20300,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,22645,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21800,Low-middle
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20300,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,24400,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,26100,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,27600,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,22900,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,22500,Low-middle
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,21000,Low-middle
Subaru,Tribeca,2012,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,35895,Low-middle
Subaru,Tribeca,2012,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,30595,Low-middle
Subaru,Tribeca,2012,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32595,Low-middle
Subaru,Tribeca,2013,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32595,Low-middle
Subaru,Tribeca,2014,regular unleaded,256,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,34095,Low-middle
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,27995,Low-middle
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,27235,Low-middle
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,29745,Low-middle
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,25485,Low-middle
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,29175,Low-middle
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,31695,Low-middle
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,30925,Low-middle
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,33445,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,23545,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,22,586,19730,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,25885,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,24620,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,24805,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,24690,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,26375,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,25950,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,22935,Low-middle
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,21790,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,24200,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,23055,Low-middle
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,27635,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,24200,Low-middle
